UF;NACIONALIDADE;CLASSIFICACAO;QTD
RS;COSTA DO MARFIM;Temporário;6
RS;ROMÊNIA;Residente;57
RS;NORUEGA;Residente;22
RS;FINLÂNDIA;Temporário;10
RS;FRANÇA;Temporário;17
RS;ROMÊNIA;Provisório;1
RS;COSTA RICA;Temporário;4
RS;IRÃ;Residente;22
RS;INDONÉSIA;Temporário;3
RS;GANA;Provisório;7
RS;AUSTRÁLIA;Residente;70
RS;AUSTRIA;Temporário;12
RS;DINAMARCA;Residente;26
RS;VIETINA;Residente;4
RS;HONDURAS;Residente;52
RS;SENEGAL;Provisório;30
RS;FILIPINAS;Residente;49
RS;ITÁLIA;Temporário;35
RS;AFRICA DO SUL;Residente;24
RS;ALBÂNIA;Residente;7
RS;NOVA ZELÂNDIA;Residente;23
RS;TURQUIA;Residente;41
RS;ESLOVÁQUIA;Residente;3
RS;EL SALVADOR;Residente;59
RS;TURQUIA;Temporário;24
RS;HUNGRIA;Residente;19
RS;CONGO;Provisório;5
RS;CABO VERDE;Temporário;23
RS;SERVIA E MONTENEGRO;Residente;17
RS;ARMÊNIA;Residente;3
RS;GUATEMALA;Residente;35
RS;ISRAEL;Residente;32
RS;BOLÍVIA;Temporário;50
RS;SURINAME;Residente;2
RS;PAQUISTÃO;Residente;52
RS;UCRÂNIA;Residente;31
RS;CONGO;Temporário;18
RS;AFEGANISTÃO;Residente;20
RS;LÍBANO;Temporário;2
RS;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;10
RS;PAQUISTÃO;Temporário;19
RS;GUINÉ BISSAU;Temporário;62
RS;REINO UNIDO;Temporário;14
RS;HONDURAS;Temporário;13
RS;MÉXICO;Provisório;4
RS;SUAZILÂNDIA;Residente;1
RS;NICARÁGUA;Residente;40
RS;BENIN;Temporário;19
RS;BURKINA FASO;Residente;3
RS;IRAQUE;Residente;15
RS;POLÔNIA;Temporário;5
RS;SUÉCIA;Residente;53
RS;MALI;Residente;8
RS;PERU;Provisório;12
RS;NICARÁGUA;Temporário;7
RS;DINAMARCA;Temporário;3
RS;CONGO;Residente;29
RS;CHINA;Provisório;6
RS;SÉRVIA;Residente;8
RS;COSTA RICA;Residente;34
RS;IRÃ;Temporário;2
RS;NORUEGA;Temporário;8
RS;INDONÉSIA;Residente;15
RS;URUGUAI;Provisório;75
RS;PORTUGAL;Temporário;15
RS;CHILE;Provisório;3
RS;SUÉCIA;Temporário;3
RS;FINLÂNDIA;Residente;11
RS;BÉLGICA;Temporário;2
RS;BULGÁRIA;Residente;12
RS;UNIÃO SOVIÉTICA;Residente;18
RS;TUNÍSIA;Provisório;4
RS;COSTA RICA;Provisório;2
RS;ANGOLA;Provisório;31
RS;CROÁCIA;Residente;9
RS;PARAGUAI;Provisório;4
RS;GUATEMALA;Provisório;2
RS;SUÍCA;Temporário;3
RS;LITUÂNIA;Residente;11
RS;EL SALVADOR;Provisório;2
RS;BHUTAN;Residente;3
RS;PAQUISTÃO;Provisório;2
RS;REPÚBLICA TCHECA;Residente;11
RS;GUIANA;Provisório;3
RS;GANA;Temporário;35
RS;MÉXICO;Temporário;48
RS;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;5
RS;SANTA LÚCIA;Residente;1
RS;JAPÃO;Temporário;13
RS;HONG-KONG (R.A.E.);Residente;13
RS;LÍBANO;Provisório;2
RS;TAIWAN, PROVINCIA DA CHINA;Residente;13
RS;FILIPINAS;Provisório;4
RS;GABÃO;Temporário;5
RS;SAO TOMÉ E PRÍNCIPE;Residente;3
RS;BUTÃO;Residente;2
RS;TOGO;Temporário;1
RS;EL SALVADOR;Temporário;4
RS;TUNÍSIA;Temporário;4
RS;CINGAPURA;Residente;3
RS;COSTA DO MARFIM;Provisório;1
RS;SOMÁLIA;Residente;4
RS;GABÃO;Residente;1
RS;ARGENTINA;Provisório;13
RS;JAMAICA;Temporário;4
RS;MALTA;Residente;1
RS;HONDURAS;Provisório;1
RS;MOÇAMBIQUE;Provisório;3
RS;ESLOVÊNIA;Residente;3
RS;ARGÉLIA;Residente;5
RS;RÚSSIA;Temporário;5
RS;AFRICA DO SUL;Temporário;3
RS;HAITI;Provisório;7
RS;MAURÍCIO;Residente;1
RS;TAILÂNDIA;Residente;6
RS;BELARUS;Residente;9
RS;CAMARÕES;Residente;4
RS;GUINÉ EQUATORIAL;Temporário;6
RS;ESTADOS UNIDOS;Provisório;1
RS;SURINAME;Temporário;1
RS;LIBÉRIA;Residente;1
RS;NIGÉRIA;Temporário;16
RS;SÍRIA;Temporário;2
RS;SÉRVIA;Temporário;2
RS;QUIRGUISTÃO;Residente;1
RS;ESTÔNIA;Residente;3
RS;BÓSNIA-HERZEGOVINA;Residente;2
RS;REPÚBLICA TCHECA;Temporário;1
RS;MALAVI;Temporário;1
RS;MAURITÂNIA;Residente;3
RS;ESLOVÁQUIA;Temporário;1
RS;RÚSSIA;Provisório;1
RS;ETIÓPIA;Residente;1
RS;GUINÉ;Provisório;1
RS;NEPAL;Residente;5
RS;GUIANA;Temporário;4
RS;GRANADA;Residente;1
RS;SERRA LEOA;Residente;3
RS;IRAQUE;Provisório;1
RS;ISLÂNDIA;Residente;1
RS;LUXEMBURGO;Residente;4
RS;SÉRVIA;Provisório;1
RS;BANGLADESH;Provisório;2
RS;TRINIDAD E TOBAGO;Residente;2
RS;REP. MONTENEGRO;Residente;1
RS;LÍBIA;Residente;4
RS;LETÔNIA;Residente;8
RS;GUINÉ BISSAU;Provisório;9
RS;CANADÁ;Temporário;3
RS;DOMINICA;Provisório;1
RS;BAHAMA,IS;Residente;1
RS;IÊMEN;Residente;8
RS;REUNIAO,IS;Residente;2
RS;COSTA DO MARFIM;Residente;8
RS;ESTÔNIA;Temporário;1
RS;TOGO;Provisório;2
RS;PANAMÁ;Temporário;2
RS;NAMÍBIA;Temporário;2
RS;BOTSUANA;Temporário;1
RS;NACIONALIDADE INDEFINIDA;Residente;1
RS;CHIPRE;Temporário;1
RS;VIETNAM DO NORTE;Residente;1
RS;BOLÍVIA;Provisório;1
MG;HAITI;Residente;4231
MG;ITÁLIA;Residente;2808
MG;VENEZUELA;Provisório;708
MG;CHILE;Residente;1022
MG;HAITI;Temporário;677
MG;PORTUGAL;Residente;4277
MG;LÍBANO;Residente;435
MG;VENEZUELA;Temporário;5615
MG;CORÉIA DO SUL;Residente;135
MG;VENEZUELA;Residente;3215
MG;COLÔMBIA;Temporário;1459
MG;PERU;Residente;908
MG;HUNGRIA;Residente;41
MG;ESTADOS UNIDOS;Residente;1788
MG;PERU;Temporário;309
MG;MARROCOS;Residente;53
MG;JORDÂNIA;Residente;21
MG;REINO UNIDO;Residente;461
MG;BANGLADESH;Residente;138
MG;COLÔMBIA;Residente;1754
MG;CHINA;Residente;1477
MG;ESPANHA;Residente;1060
MG;ARGENTINA;Residente;1867
MG;AFEGANISTÃO;Temporário;150
MG;GUINÉ BISSAU;Temporário;52
MG;FRANÇA;Temporário;388
MG;BÉLGICA;Residente;236
MG;CHINA;Temporário;189
MG;AUSTRÁLIA;Residente;139
MG;NOVA ZELÂNDIA;Residente;50
MG;CANADÁ;Residente;210
MG;FRANÇA;Residente;848
MG;JAPÃO;Residente;1155
MG;ARGÉLIA;Residente;14
MG;CUBA;Provisório;233
MG;BOLÍVIA;Temporário;324
MG;SUÉCIA;Residente;72
MG;RÚSSIA;Provisório;8
MG;AUSTRIA;Residente;142
MG;ALEMANHA;Residente;1089
MG;GUATEMALA;Residente;14
MG;AFEGANISTÃO;Provisório;2
MG;ANGOLA;Residente;267
MG;CUBA;Residente;637
MG;GANA;Residente;17
MG;MÉXICO;Residente;226
MG;PAÍSES BAIXOS;Residente;475
MG;BOLÍVIA;Residente;1004
MG;SUÍCA;Residente;285
MG;LUXEMBURGO;Residente;37
MG;INDIA;Temporário;28
MG;ALEMANHA;Temporário;49
MG;REP. DOMINICANA;Residente;45
MG;HONDURAS;Residente;38
MG;ESTADOS UNIDOS;Temporário;217
MG;ITÁLIA;Temporário;79
MG;EQUADOR;Residente;173
MG;INDIA;Residente;144
MG;URUGUAI;Residente;478
MG;MÉXICO;Temporário;66
MG;ALBÂNIA;Residente;10
MG;AFRICA DO SUL;Residente;60
MG;JAPÃO;Temporário;46
MG;ISRAEL;Residente;50
MG;ESPANHA;Temporário;38
MG;ROMÊNIA;Residente;55
MG;SÍRIA;Residente;264
MG;URUGUAI;Temporário;10
MG;BENIN;Temporário;51
MG;DINAMARCA;Residente;62
MG;CINGAPURA;Residente;6
MG;PARAGUAI;Residente;279
MG;EQUADOR;Temporário;107
MG;GEÓRGIA;Residente;1
MG;BANGLADESH;Temporário;10
MG;MARROCOS;Temporário;7
MG;POLÔNIA;Residente;137
MG;TURQUIA;Residente;31
MG;ESLOVÊNIA;Residente;5
MG;RÚSSIA;Residente;96
MG;CHILE;Temporário;113
MG;HONDURAS;Temporário;44
MG;ETIÓPIA;Residente;1
MG;SENEGAL;Residente;128
MG;ARGENTINA;Temporário;61
MG;ANGOLA;Temporário;76
MG;EGITO;Residente;54
MG;FILIPINAS;Residente;80
MG;VIETINA;Residente;4
MG;MOÇAMBIQUE;Residente;72
MG;GUINÉ BISSAU;Residente;94
MG;PAÍSES BAIXOS;Temporário;22
MG;TOGO;Residente;5
MG;GRÉCIA;Residente;83
MG;GUINÉ BISSAU;Provisório;9
MG;PANAMÁ;Residente;44
MG;MALTA;Temporário;1
MG;FILIPINAS;Temporário;9
MG;NORUEGA;Residente;43
MG;SENEGAL;Temporário;19
MG;CAMARÕES;Residente;24
MG;PORTUGAL;Temporário;40
MG;NEPAL;Residente;3
MG;CUBA;Temporário;50
MG;FINLÂNDIA;Residente;24
MG;PAQUISTÃO;Residente;37
MG;COSTA RICA;Temporário;8
MG;ESLOVÁQUIA;Residente;22
MG;INDONÉSIA;Residente;37
MG;QUÊNIA;Residente;13
MG;MOÇAMBIQUE;Temporário;154
MG;NICARÁGUA;Residente;54
MG;CONGO;Residente;39
MG;EL SALVADOR;Residente;39
MG;IRÃ;Temporário;11
MG;TURQUIA;Temporário;1
MG;AUSTRIA;Temporário;15
MG;ANGOLA;Provisório;13
MG;CROÁCIA;Residente;14
MG;GANA;Temporário;23
MG;BÉLGICA;Temporário;10
MG;CABO VERDE;Residente;33
MG;EMIRADOS ÁRABES;Residente;1
MG;IRLANDA;Residente;70
MG;UNIÃO SOVIÉTICA;Residente;5
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;16
MG;GUAM;Residente;1
MG;COSTA RICA;Residente;33
MG;TCHECOSLOVAQUIA;Residente;8
MG;PARAGUAI;Temporário;50
MG;AUSTRÁLIA;Temporário;10
MG;BENIN;Residente;22
MG;HUNGRIA;Temporário;5
MG;SUÉCIA;Temporário;3
MG;NIGÉRIA;Temporário;43
MG;CABO VERDE;Temporário;43
MG;GUINÉ EQUATORIAL;Temporário;12
MG;REINO UNIDO;Temporário;18
MG;IRLANDA;Temporário;4
MG;GABÃO;Residente;4
MG;SERVIA E MONTENEGRO;Residente;27
MG;LÍBIA;Residente;39
MG;BULGÁRIA;Residente;11
MG;MALÁSIA;Residente;5
MG;ESTÔNIA;Residente;11
MG;FIJI, ILHAS;Residente;3
MG;INDONÉSIA;Temporário;5
MG;UCRÂNIA;Residente;32
MG;LITUÂNIA;Residente;18
MG;UCRÂNIA;Temporário;24
MG;ZIMBÁBUE;Residente;4
MG;TUNÍSIA;Temporário;5
MG;SUÍCA;Temporário;17
MG;IRAQUE;Residente;28
MG;COLÔMBIA;Provisório;21
MG;SAO TOMÉ E PRÍNCIPE;Temporário;9
MG;LÍBANO;Provisório;5
MG;ARGÉLIA;Temporário;3
MG;REP. DOMINICANA;Temporário;13
MG;BANGLADESH;Provisório;8
MG;JAMAICA;Residente;3
MG;CAMARÕES;Temporário;8
MG;TAILÂNDIA;Residente;7
MG;PAQUISTÃO;Temporário;9
MG;ARMÊNIA;Residente;5
MG;REPÚBLICA TCHECA;Temporário;2
MG;HAITI;Provisório;4
MG;TUNÍSIA;Residente;25
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;5
MG;NACIONALIDADE INDEFINIDA;Provisório;1
MG;CANADÁ;Temporário;10
MG;MARROCOS;Provisório;20
MG;IRÃ;Residente;27
MG;COSTA DO MARFIM;Residente;10
MG;CORÉIA DO SUL;Temporário;12
MG;TAIWAN, PROVINCIA DA CHINA;Provisório;1
MG;INDIA;Provisório;7
MG;NIGÉRIA;Residente;26
MG;ZIMBÁBUE;Temporário;2
MG;MOLDOVA;Residente;11
MG;GABÃO;Temporário;24
MG;APÁTRIDA;Residente;13
MG;REPÚBLICA TCHECA;Residente;13
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;9
MG;MÉXICO;Provisório;1
MG;TIMOR LESTE;Residente;5
MG;SÉRVIA;Residente;16
MG;TANZÂNIA;Residente;2
MG;CORÉIA DO SUL;Provisório;1
MG;ESLOVÁQUIA;Temporário;6
MG;BURUNDI;Residente;1
MG;CONGO;Temporário;19
MG;FINLÂNDIA;Temporário;9
MG;PANAMÁ;Temporário;4
MG;TRINIDAD E TOBAGO;Residente;5
MG;RÚSSIA;Temporário;14
MG;GUATEMALA;Temporário;9
MG;AFEGANISTÃO;Residente;18
MG;SRI LANKA;Residente;3
MG;LETÔNIA;Residente;11
MG;PORTUGAL;Provisório;4
MG;KUAITE;Residente;2
MG;MALTA;Residente;3
MG;MALÁSIA;Temporário;1
MG;QUÊNIA;Temporário;11
MG;POLÔNIA;Temporário;9
MG;TANZÂNIA;Temporário;1
MG;TRINIDAD E TOBAGO;Temporário;1
MG;MOÇAMBIQUE;Provisório;1
MG;ROMÊNIA;Temporário;1
MG;NORUEGA;Temporário;1
MG;GRANADA;Residente;1
MG;SÍRIA;Temporário;1
MG;BELARUS;Provisório;1
MG;ARÁBIA SAUDITA;Residente;5
MG;GUIANA FRANCESA;Residente;9
MG;ESLOVÊNIA;Provisório;1
MG;COSTA DO MARFIM;Temporário;5
MG;SAO TOMÉ E PRÍNCIPE;Residente;16
MG;AFRICA DO SUL;Temporário;14
MG;GANA;Provisório;1
MG;UGANDA;Temporário;3
MG;NICARÁGUA;Provisório;3
MG;PORTO RICO;Residente;2
MG;MAURÍCIO;Residente;3
MG;MALI;Temporário;2
MG;MACEDÔNIA;Residente;1
MG;MYANMAR;Temporário;1
MG;URUGUAI;Fronteiriço;1
MG;ESPANHA;Provisório;2
MG;ANDORRA;Residente;1
MG;NICARÁGUA;Temporário;2
MG;BUTÃO;Residente;1
MG;DINAMARCA;Temporário;26
MG;ZÂMBIA;Temporário;1
MG;CHINA;Provisório;1
MG;UGANDA;Residente;2
MG;MYANMAR;Residente;3
MG;SÉRVIA;Temporário;2
MG;REP. DOMINICANA;Provisório;4
MG;BELARUS;Residente;2
MG;NOVA ZELÂNDIA;Temporário;3
MG;GUINÉ;Temporário;2
MG;EGITO;Provisório;9
MG;SURINAME;Residente;3
MG;MALAVI;Temporário;1
MG;MONGÓLIA;Temporário;1
MG;UCRÂNIA;Provisório;1
MG;PALESTINA;Residente;15
MG;ZÂMBIA;Residente;4
MG;CAZAQUISTÃO;Temporário;1
MG;GÂMBIA;Residente;25
MG;ARÁBIA SAUDITA;Provisório;1
MG;CAMARÕES;Provisório;1
MG;BULGÁRIA;Temporário;1
MG;NAMÍBIA;Residente;1
MG;BURKINA FASO;Temporário;1
MG;IRÃ;Residente;1
MG;TURQUIA;Provisório;1
MG;MONGÓLIA;Residente;1
MG;ESTADOS UNIDOS;Provisório;1
MG;IÊMEN;Residente;3
MG;JAMAICA;Temporário;4
MG;BURKINA FASO;Provisório;1
MG;SAMOA OCIDENTAL;Residente;1
MG;UZBEQUISTÃO;Residente;1
ES;COLÔMBIA;Residente;497
ES;ITÁLIA;Residente;836
ES;CHINA;Residente;331
ES;ALEMANHA;Residente;295
ES;VENEZUELA;Temporário;500
ES;PORTUGAL;Residente;1316
ES;LÍBANO;Residente;69
ES;VENEZUELA;Residente;438
ES;PERU;Residente;225
ES;ARGENTINA;Residente;466
ES;ESPANHA;Residente;249
ES;VENEZUELA;Provisório;56
ES;ESTADOS UNIDOS;Temporário;38
ES;CHILE;Residente;310
ES;PARAGUAI;Temporário;5
ES;ESTADOS UNIDOS;Residente;385
ES;SUÉCIA;Residente;31
ES;SENEGAL;Residente;50
ES;JAPÃO;Residente;215
ES;TURQUIA;Residente;22
ES;MOÇAMBIQUE;Provisório;1
ES;INDIA;Temporário;59
ES;MÉXICO;Residente;59
ES;LITUÂNIA;Residente;2
ES;GRÉCIA;Residente;37
ES;BOLÍVIA;Residente;183
ES;AUSTRÁLIA;Residente;23
ES;ANGOLA;Residente;67
ES;SUÉCIA;Temporário;2
ES;CROÁCIA;Residente;9
ES;BÉLGICA;Residente;43
ES;QUÊNIA;Temporário;5
ES;GUINÉ BISSAU;Temporário;11
ES;SRI LANKA;Residente;1
ES;POLÔNIA;Residente;56
ES;COLÔMBIA;Temporário;319
ES;ITÁLIA;Temporário;17
ES;RÚSSIA;Residente;42
ES;UCRÂNIA;Temporário;9
ES;INDIA;Residente;34
ES;EQUADOR;Residente;47
ES;NORUEGA;Residente;30
ES;CUBA;Residente;204
ES;TUNÍSIA;Residente;6
ES;FRANÇA;Residente;194
ES;CANADÁ;Residente;66
ES;URUGUAI;Residente;134
ES;PARAGUAI;Residente;59
ES;HAITI;Residente;81
ES;DINAMARCA;Residente;20
ES;REINO UNIDO;Residente;124
ES;CHILE;Temporário;14
ES;REP. DOMINICANA;Residente;5
ES;SUÍCA;Residente;96
ES;JORDÂNIA;Residente;8
ES;HONDURAS;Residente;7
ES;REINO UNIDO;Temporário;76
ES;MADAGASCAR;Residente;1
ES;NICARÁGUA;Residente;12
ES;CORÉIA DO SUL;Residente;66
ES;BÉLGICA;Temporário;6
ES;CUBA;Provisório;55
ES;FRANÇA;Temporário;11
ES;BANGLADESH;Temporário;6
ES;PAÍSES BAIXOS;Temporário;15
ES;AFRICA DO SUL;Residente;12
ES;INDONÉSIA;Temporário;6
ES;RÚSSIA;Temporário;10
ES;UNIÃO SOVIÉTICA;Residente;1
ES;REP. DOMINICANA;Temporário;1
ES;GUINÉ BISSAU;Residente;45
ES;BANGLADESH;Residente;37
ES;PAPUA, NOVA GUINÉ;Residente;1
ES;PORTUGAL;Temporário;9
ES;FINLÂNDIA;Residente;11
ES;FILIPINAS;Temporário;20
ES;REPÚBLICA TCHECA;Residente;7
ES;AUSTRÁLIA;Temporário;2
ES;PERU;Temporário;62
ES;NIGÉRIA;Residente;9
ES;FILIPINAS;Residente;28
ES;PAÍSES BAIXOS;Residente;73
ES;CAMBOJA;Residente;1
ES;CHINA;Temporário;6
ES;HAITI;Temporário;12
ES;BOLÍVIA;Temporário;48
ES;CAMARÕES;Residente;3
ES;IRLANDA;Residente;11
ES;CAMARÕES;Temporário;4
ES;UZBEQUISTÃO;Residente;4
ES;FILIPINAS;Provisório;3
ES;BULGÁRIA;Temporário;8
ES;LÍBIA;Residente;76
ES;MARROCOS;Residente;11
ES;ARGENTINA;Temporário;17
ES;ARGÉLIA;Residente;8
ES;CINGAPURA;Residente;12
ES;COSTA DO MARFIM;Temporário;2
ES;ESLOVÁQUIA;Residente;3
ES;CABO VERDE;Residente;19
ES;QUÊNIA;Residente;2
ES;ESTÔNIA;Residente;2
ES;EL SALVADOR;Residente;11
ES;TAILÂNDIA;Temporário;14
ES;EQUADOR;Temporário;15
ES;MALÁSIA;Temporário;7
ES;COSTA RICA;Residente;9
ES;MOÇAMBIQUE;Residente;12
ES;EGITO;Residente;19
ES;CROÁCIA;Temporário;6
ES;ALEMANHA;Temporário;13
ES;HUNGRIA;Residente;6
ES;UCRÂNIA;Residente;18
ES;PAQUISTÃO;Residente;9
ES;MALÁSIA;Residente;8
ES;AUSTRIA;Residente;41
ES;APÁTRIDA;Residente;4
ES;ROMÊNIA;Residente;8
ES;TAILÂNDIA;Residente;3
ES;AUSTRIA;Temporário;3
ES;VIETINA;Residente;4
ES;SÍRIA;Residente;29
ES;AFEGANISTÃO;Residente;1
ES;LUXEMBURGO;Residente;1
ES;ESPANHA;Provisório;1
ES;IRAQUE;Residente;1
ES;CUBA;Temporário;21
ES;ROMÊNIA;Temporário;6
ES;AFRICA DO SUL;Temporário;7
ES;GABÃO;Temporário;3
ES;BENIN;Temporário;6
ES;DINAMARCA;Temporário;4
ES;ZIMBÁBUE;Residente;2
ES;GANA;Temporário;3
ES;POLÔNIA;Temporário;14
ES;TURQUIA;Temporário;1
ES;CINGAPURA;Temporário;10
ES;CANADÁ;Temporário;4
ES;HONDURAS;Temporário;4
ES;INDONÉSIA;Residente;7
ES;NORUEGA;Temporário;7
ES;SUDÃO;Residente;2
ES;ANGOLA;Temporário;7
ES;BARBADOS;Residente;1
ES;ESPANHA;Temporário;6
ES;ISLÂNDIA;Residente;3
ES;SAO TOMÉ E PRÍNCIPE;Residente;2
ES;IÊMEN;Residente;1
ES;GUINÉ BISSAU;Provisório;2
ES;REP. MONTENEGRO;Temporário;1
ES;GUIANA FRANCESA;Residente;3
ES;BÓSNIA-HERZEGOVINA;Residente;4
ES;ARMÊNIA;Residente;3
ES;SAMOA OCIDENTAL;Residente;1
ES;BURKINA FASO;Residente;1
ES;MOÇAMBIQUE;Temporário;14
ES;CABO VERDE;Temporário;6
ES;TUNÍSIA;Provisório;2
ES;ISRAEL;Residente;7
ES;CONGO;Residente;3
ES;BANGLADESH;Provisório;3
ES;PANAMÁ;Temporário;1
ES;GUINÉ EQUATORIAL;Temporário;3
ES;BENIN;Residente;3
ES;NAMÍBIA;Temporário;1
ES;GANA;Residente;2
ES;SENEGAL;Temporário;3
ES;FINLÂNDIA;Temporário;2
ES;SERVIA E MONTENEGRO;Residente;3
ES;ANGOLA;Provisório;6
ES;ARÁBIA SAUDITA;Residente;3
ES;PANAMÁ;Residente;14
ES;SENEGAL;Provisório;1
ES;SAO TOMÉ E PRÍNCIPE;Temporário;2
ES;TURQUIA;Provisório;2
ES;LETÔNIA;Residente;1
ES;MAURÍCIO;Residente;1
ES;SÉRVIA;Residente;5
ES;NOVA ZELÂNDIA;Residente;7
ES;ESLOVÊNIA;Residente;3
ES;CAMARÕES;Provisório;3
ES;BELARUS;Residente;4
ES;REPÚBLICA TCHECA;Temporário;1
ES;PALESTINA;Residente;9
ES;MÉXICO;Temporário;8
ES;ITÁLIA;Provisório;1
ES;COSTA DO MARFIM;Residente;2
ES;NEPAL;Temporário;1
ES;UGANDA;Residente;1
ES;CONGO;Temporário;3
ES;CAZAQUISTÃO;Residente;2
ES;RÚSSIA;Provisório;2
ES;IRAQUE;Provisório;1
ES;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;1
ES;ETIÓPIA;Residente;2
ES;ARGENTINA;Provisório;1
ES;HONG-KONG (R.A.E.);Residente;1
ES;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;2
ES;GÂMBIA;Residente;2
ES;MYANMAR;Residente;1
ES;GUIANA;Residente;1
ES;AFEGANISTÃO;Temporário;20
ES;TRINIDAD E TOBAGO;Temporário;1
ES;COLÔMBIA;Provisório;3
ES;GUATEMALA;Residente;2
ES;BULGÁRIA;Residente;7
ES;IRÃ;Residente;2
ES;MOLDOVA;Provisório;1
ES;TCHECOSLOVAQUIA;Residente;1
ES;IRLANDA;Temporário;3
ES;NIGÉRIA;Provisório;1
ES;MALTA;Residente;2
ES;ZÂMBIA;Residente;1
ES;LIBÉRIA;Residente;1
ES;GRÉCIA;Temporário;2
ES;GEÓRGIA;Residente;2
ES;CABO VERDE;Provisório;1
ES;REP. CENTRO AFRICANA;Temporário;1
ES;BAHAMA,IS;Residente;1
ES;SÉRVIA;Temporário;1
RJ;BÓSNIA-HERZEGOVINA;Temporário;1
RJ;HUNGRIA;Provisório;4
RJ;GRANADA;Temporário;1
RJ;OMÃ, SULTANATO DE;Temporário;1
RJ;NACIONALIDADE INDEFINIDA;Temporário;2
RJ;BELARUS;Temporário;1
RJ;ARÁBIA SAUDITA;Temporário;3
RJ;GÂMBIA;Residente;2
SP;ESLOVÁQUIA;Temporário;3
SP;BOTSUANA;Temporário;3
SP;MADAGASCAR;Residente;4
SP;MOLDOVA;Temporário;1
SP;Montenegro;Residente;4
SP;ANTARTICO BRITANICO,TERRITORIO;Residente;1
SP;MAURÍCIO;Temporário;1
MG;KOSOVO;Residente;2
MG;SUDÃO;Residente;4
GO;JAPÃO;Temporário;12
GO;BANGLADESH;Residente;10
GO;NICARÁGUA;Residente;14
GO;REPÚBLICA TCHECA;Residente;7
GO;TAIWAN, PROVINCIA DA CHINA;Residente;9
GO;EL SALVADOR;Residente;22
GO;EGITO;Residente;23
GO;GABÃO;Residente;1
GO;GUATEMALA;Residente;10
GO;SUDÃO;Residente;8
GO;MACAU (R.A.E.);Residente;1
GO;MOLDOVA;Residente;1
GO;APÁTRIDA;Residente;7
GO;QUÊNIA;Residente;5
GO;GANA;Residente;12
GO;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;2
GO;ESTÔNIA;Residente;3
GO;COSTA RICA;Residente;5
GO;CABO VERDE;Temporário;10
GO;GUIANA FRANCESA;Residente;4
GO;COSTA DO MARFIM;Residente;3
GO;GUINÉ;Residente;12
GO;GÂMBIA;Residente;3
GO;NAMÍBIA;Temporário;1
GO;ESPANHA;Temporário;3
GO;NEPAL;Residente;1
GO;BENIN;Residente;5
GO;TCHECOSLOVAQUIA;Residente;4
GO;JAMAICA;Temporário;1
GO;NIGÉRIA;Temporário;6
GO;MALÁSIA;Residente;2
GO;LUXEMBURGO;Residente;2
GO;ISLÂNDIA;Residente;1
GO;TUNÍSIA;Provisório;2
GO;RÚSSIA;Temporário;2
GO;LÍBANO;Provisório;8
GO;MALI;Provisório;1
GO;PAQUISTÃO;Temporário;1
GO;GUATEMALA;Temporário;1
GO;ETIÓPIA;Residente;1
GO;QUÊNIA;Temporário;1
GO;ALBÂNIA;Residente;1
GO;AFRICA DO SUL;Provisório;1
GO;IÊMEN;Residente;1
GO;REP. DOMINICANA;Provisório;3
GO;PORTUGAL;Provisório;1
GO;BENIN;Provisório;1
GO;UCRÂNIA;Temporário;4
GO;CONGO;Temporário;4
GO;BURKINA FASO;Residente;2
GO;INDIA;Temporário;1
GO;HONDURAS;Temporário;5
GO;GUIANA;Temporário;2
GO;ARGÉLIA;Provisório;1
GO;PAQUISTÃO;Provisório;3
GO;AFRICA DO SUL;Temporário;6
GO;CEUTA E MELILLA;Residente;1
GO;ZIMBÁBUE;Residente;1
GO;GEÓRGIA;Residente;1
GO;DINAMARCA;Temporário;1
GO;MOÇAMBIQUE;Provisório;2
GO;ESLOVÊNIA;Provisório;1
GO;BÓSNIA-HERZEGOVINA;Provisório;1
GO;BANGLADESH;Provisório;2
GO;GRANADA;Residente;1
GO;CHINA;Provisório;2
GO;URUGUAI;Temporário;3
GO;UZBEQUISTÃO;Residente;1
GO;AFEGANISTÃO;Residente;1
GO;BELARUS;Residente;1
GO;TAILÂNDIA;Residente;2
BA;IRÃ;Residente;13
BA;ARÁBIA SAUDITA;Residente;1
BA;GUATEMALA;Residente;10
BA;EGITO;Residente;12
BA;SAN MARINO;Residente;2
BA;CAMARÕES;Residente;4
BA;REP. DOMINICANA;Residente;29
RS;SUDÃO;Residente;17
MS;PERU;Temporário;42
MS;ALEMANHA;Residente;133
MS;MALÁSIA;Residente;14
MS;IRÃ;Residente;16
MS;NOVA ZELÂNDIA;Residente;3
MS;HAITI;Residente;1884
MS;GUINÉ BISSAU;Residente;29
MS;MÉXICO;Temporário;5
MS;BANGLADESH;Provisório;16
MS;EGITO;Residente;19
MS;SUÍCA;Residente;31
MS;SUÉCIA;Residente;6
MS;FILIPINAS;Residente;20
MS;TUNÍSIA;Residente;3
